0.6872	 5.1108
0.4851	 6.6998
0.4744	 5.2972
0.9856	 6.0671
0.7903	 7.6577
0.7684	 7.0626
0.4805	 7.0931
0.6096	 5.2165
0.5423	 8.9485
0.4307	 5.2690
0.5907	 8.7342
0.4044	 6.0185
0.7590	 15.2500
0.4661	 7.9667
0.4490	 7.1090
0.3497	 5.1030
0.5836	 5.6208
0.4961	 7.1788
1.2431	 7.0047
0.6632	 6.2155
1.0234	 6.1561
0.4999	 8.3747
0.3859	 6.8640
0.4236	 6.1353
0.3960	 5.3418
0.4577	 5.0232
0.8280	 15.7496
0.5824	 13.1373
0.3597	 5.1844
0.5909	 5.9765
0.7722	 6.0095
0.6783	 5.8241
0.3805	 5.5798
0.3824	 8.0031
0.6638	 9.9926
0.5002	 8.6122
0.7847	 5.4262
0.4224	 8.2481
0.5906	 8.2176
0.9528	 5.9038
0.4098	 11.3454
0.8657	 5.4645
0.8625	 6.7493
0.4668	 5.1634
0.8668	 5.7071
0.3196	 8.7795
0.6702	 6.7637
1.0143	 9.0130
0.9915	 5.9663
0.9186	 5.4340
0.7853	 5.1232
0.7217	 6.2001
0.4423	 5.6156
0.4147	 5.5330
0.5635	 5.1767
1.2468	 5.5159
1.2114	 10.9885
0.8227	 6.2524
0.5883	 5.7230
0.3910	 7.1476
0.5117	 7.1151
0.3137	 13.8511
0.4195	 8.1901
1.1910	 6.1991
0.7287	 6.2795
0.4655	 5.7300
0.5956	 13.1345
0.4096	 5.1852
0.4955	 5.1179
0.7555	 6.4294
0.6956	 5.2448
0.6889	 7.3983
1.2093	 6.5497
0.3181	 6.2211
0.7345	 7.9085
1.1251	 5.2159
0.3284	 8.9419
0.7487	 5.1031
0.5078	 5.9071
1.1217	 5.3453
1.0667	 5.2643
0.7659	 6.3334
0.8813	 7.0408
0.4381	 39.4781
0.7118	 5.1985
1.2065	 5.6635
1.2412	 6.2327
0.5457	 5.3788
0.8230	 6.1769
0.5918	 7.0068
0.8857	 13.7082
0.7526	 6.6050
0.7190	 5.5689
0.8505	 6.7508
0.8286	 6.9405
1.3160	 7.5210
0.5211	 5.6848
1.2930	 5.3959
0.9003	 10.4765
1.0754	 5.4108
0.8559	 7.0605
0.8612	 5.1596
0.5118	 5.9443
0.4037	 5.0218
0.5409	 8.6249
0.7784	 6.7008
1.0849	 5.5064
0.4376	 5.2331
0.3897	 5.0151
1.2620	 5.6741
0.8444	 6.3950
0.6478	 7.9720
0.5951	 5.5042
0.4361	 5.0023
0.5630	 18.6787
0.8717	 10.2680
0.6000	 9.0485
0.8720	 5.4565
0.6429	 5.7795
0.7471	 5.1136
0.6863	 9.4732
0.3362	 6.9775
1.1643	 7.6485
0.6301	 11.5623
1.0279	 5.0605
0.9917	 5.1042
0.6914	 5.4963
0.3608	 8.6375
1.1296	 10.4034
0.9601	 5.5936
0.8367	 7.1618
0.4793	 9.0985
0.6509	 7.9030
0.3692	 5.0596
1.1852	 6.2714
0.8495	 6.4794
0.6282	 9.4847
0.7352	 7.0797
0.8665	 17.7219
0.6621	 8.7703
0.8463	 7.8252
0.7389	 6.1791
0.4046	 22.9336
0.8803	 8.5021
0.4724	 7.6640
0.5994	 5.9117
0.9273	 5.0262
0.3285	 5.9976
0.4754	 15.6043
0.4844	 5.4367
0.3527	 9.1209
0.7318	 9.3817
0.9785	 7.0435
0.6433	 5.1344
0.9842	 5.3989
0.5144	 5.9086
0.5421	 5.1603
0.9430	 5.1330
0.5011	 9.3902
0.3012	 5.4014
0.6492	 5.0304
0.7423	 5.4823
0.4785	 5.3016
0.9551	 6.1262
0.3020	 9.9824
0.4838	 11.3840
0.7397	 8.4745
1.0531	 5.1666
0.6328	 15.4502
0.7524	 5.2330
0.9799	 5.0290
1.0926	 5.6259
0.7167	 6.5574
0.7104	 7.0457
0.6067	 7.9630
0.7098	 7.1194
0.5455	 5.8239
0.8050	 6.0823
0.7045	 5.5048
1.3153	 5.1600
0.3825	 5.6047
0.4780	 8.5854
1.2352	 7.2449
0.7096	 7.4527
0.7835	 8.2164
0.9135	 6.6999
0.6078	 5.0213
0.5209	 5.7931
0.7372	 12.9267
0.6508	 6.6335
1.0500	 6.2994
0.3379	 10.5549
0.4276	 10.4186
0.9170	 8.6479
0.4480	 5.1513
1.0772	 7.5051
1.2450	 7.6484
0.7127	 6.5344
0.5203	 7.2762
0.4145	 5.3607
0.5410	 6.3375
0.5141	 6.4617
0.5557	 7.6446
0.9137	 5.2946
1.1307	 6.9339
0.6488	 5.5399
0.8541	 5.2571
0.6702	 5.6098
0.6921	 6.2930
0.5823	 5.4388
0.9988	 5.2793
0.4956	 6.9441
0.5209	 5.0243
1.1723	 5.3463
1.1674	 6.1606
0.3567	 6.5518
0.6506	 5.7625
0.8094	 5.0300
0.5410	 5.3041
0.4653	 9.6713
0.8665	 5.0678
0.9031	 9.7867
0.5990	 6.5847
0.4234	 5.1815
0.5618	 8.5058
0.3466	 8.4218
0.7822	 6.4389
0.6040	 6.6177
1.0173	 6.8751
0.3455	 5.7361
0.8863	 5.4242
0.9141	 5.7927
0.3677	 22.6849
0.6198	 5.2195
0.8078	 8.5855
0.5739	 5.4230
0.8801	 5.6232
0.9413	 7.0900
0.3886	 8.4344
0.5176	 5.0625
0.7092	 5.4517
0.7226	 5.9889
0.5517	 5.3522
0.6766	 6.5539
0.6513	 6.1325
0.7704	 6.9613
1.0114	 5.6391
1.0640	 5.1053
0.9131	 11.1573
1.1493	 6.3531
0.6539	 7.1648
1.2585	 7.7881
0.6803	 6.0619
0.7479	 5.5777
0.6037	 5.1283
0.6353	 10.3253
0.6222	 5.0940
0.7197	 5.5061
0.3356	 6.9578
0.7854	 5.5744
0.8107	 7.9546
1.2633	 6.1010
0.5043	 10.6025
0.4552	 6.0414
0.4511	 5.4292
0.9512	 5.4050
0.7563	 5.1398
0.8783	 10.9229
0.5661	 7.0924
0.6552	 9.8608
0.6603	 7.2323
0.7303	 7.6480
0.5534	 8.4622
0.7738	 5.9604
1.0380	 7.7618
0.9522	 5.4626
0.8702	 8.5366
0.6899	 7.2667
0.4230	 9.1235
0.5583	 11.4206
0.5668	 7.2540
0.5560	 7.2397
0.5918	 6.6090
0.8573	 5.5828
0.3060	 7.1743
1.1325	 6.2217
1.0889	 5.8034
0.6450	 5.1583
0.5822	 7.6966
0.5335	 5.6428
0.6309	 17.5748
0.9640	 5.1238
0.7749	 5.6345
1.1068	 7.5632
0.8973	 6.2646
0.3925	 8.2936
1.0763	 8.5549
0.6147	 5.2114
0.3348	 10.3589
0.5795	 9.0859
0.7720	 18.9810
0.8174	 5.1581
0.4595	 5.1411
1.2560	 7.4977
0.5398	 12.3242
0.7288	 6.7215
0.6958	 7.5222
1.1051	 6.4494
0.5895	 7.5822
0.8667	 10.6271
0.3405	 5.0253
0.3926	 5.1699
0.5572	 5.2035
0.6747	 12.3904
0.8111	 5.0335
0.3194	 5.4576
0.5398	 5.5541
0.5327	 7.0039
0.5344	 5.2217
0.6831	 5.5546
0.6193	 13.2619
0.4933	 6.5703
0.6259	 5.9964
0.8551	 6.5484
0.5955	 11.5192
0.8119	 5.3395
0.3885	 6.0871
0.8166	 13.3396
0.5249	 6.4686
0.4522	 5.4472
0.6600	 5.0759
0.8795	 7.4196
0.6675	 7.9766
0.7487	 5.6841
1.1911	 6.3570
0.7683	 5.9503
0.3006	 7.3271
0.3659	 13.4932
0.4828	 7.1794
0.3371	 8.4836
0.9605	 8.1634
0.8079	 5.0066
0.4740	 5.0369
1.1003	 5.5396
0.7446	 9.0033
0.7748	 6.7576
0.9802	 8.5551
0.9392	 10.6534
0.8498	 12.1015
0.6157	 6.2437
0.6977	 8.2353
0.3017	 5.9594
0.6142	 7.7373
0.8683	 5.4916
0.7580	 5.2649
0.4857	 6.5573
0.3209	 5.7177
0.5525	 6.4673
0.7423	 5.0945
0.6107	 5.8403
0.7281	 6.3959
0.6814	 7.8321
0.6213	 5.2641
0.4254	 7.4826
0.7409	 5.1931
0.5947	 5.8384
0.7938	 6.9940
1.0691	 5.1096
0.7708	 6.8284
0.3759	 6.4153
0.5693	 7.2334
0.9755	 5.2176
0.6783	 12.1358
1.2273	 5.9378
0.6521	 7.7277
0.4093	 8.0588
0.5211	 5.3009
0.9817	 5.3607
0.5488	 5.9828
0.5787	 7.4197
1.2627	 5.3986
0.3787	 5.1488
0.3787	 5.1484
0.4109	 11.0723
0.4738	 10.8739
0.3617	 5.6119
0.7165	 7.0691
0.7665	 5.2423
0.5844	 9.6406
0.6521	 8.3924
0.3235	 5.3998
0.6280	 5.4391
0.9848	 6.4020
0.4555	 6.0446
1.0845	 5.3606
0.5306	 14.0415
1.2156	 6.2584
0.3370	 11.0029
1.2308	 5.7341
0.4543	 5.6805
1.2778	 6.1692
0.4698	 7.1935
0.8449	 5.3926
0.7413	 6.7038
0.5074	 6.8276
1.3083	 5.4547
1.0395	 6.8697
1.2703	 6.3254
0.9008	 6.3315
1.1994	 5.2336
1.1419	 12.6840
0.7743	 5.1576
0.3222	 7.9482
0.8049	 8.0824
0.6994	 5.3043
0.4811	 5.2190
0.3254	 5.4321
0.8019	 5.2005
0.4069	 11.8543
0.6149	 8.9249
0.6178	 5.9127
0.8571	 6.3550
0.5758	 5.2541
0.5851	 7.4225
0.4760	 16.7354
0.5057	 6.2288
0.3621	 6.1938
0.4501	 7.9717
1.0362	 5.1913
0.5037	 5.5648
0.5016	 5.0972
0.3774	 8.1480
0.7514	 9.2258
0.4117	 5.3280
0.7172	 8.2002
0.3930	 6.2294
0.5282	 5.4465
0.6803	 5.7030
0.9699	 5.0554
0.3917	 5.7881
1.3115	 6.8797
0.3664	 6.7119
0.7654	 5.3650
0.6895	 7.0540
0.5179	 5.6593
0.3153	 5.4013
0.8112	 11.0599
0.6732	 5.1345
0.4064	 9.5449
0.8175	 5.4368
1.0081	 6.2064
0.5062	 9.4222
0.5534	 5.0806
0.3586	 7.3808
0.3541	 5.6783
0.5650	 5.1351
0.4123	 5.9948
1.0805	 6.9239
0.4369	 6.0419
0.5482	 5.1000
0.4937	 5.5134
0.9231	 8.3644
0.6861	 11.0317
0.4361	 9.1432
0.4607	 5.0013
1.0866	 5.4705
0.7623	 9.8322
0.5729	 7.4566
0.9112	 8.5967
1.0916	 5.5440
0.4889	 5.6394
1.0293	 6.8357
1.1720	 8.5029
0.5396	 5.2598
0.7233	 5.2443
0.7835	 5.7718
0.6913	 5.9527
0.4716	 9.9092
0.6591	 6.6143
0.7222	 5.5673
0.4789	 5.5049
0.6487	 5.8714
1.1405	 6.4075
1.1430	 5.7537
0.6494	 5.1561
1.2261	 5.0522
0.3012	 5.0934
0.3094	 5.9333
0.9684	 5.1855
0.5310	 5.3404
0.4991	 5.8843
0.5068	 13.8260
0.6453	 5.1760
0.7044	 5.4146
0.5306	 8.2508
0.6733	 5.4978
1.0435	 5.6805
0.3837	 6.5567
0.6564	 11.6797
1.1617	 6.7051
0.9636	 5.7439
0.5284	 5.8358
0.5233	 13.9194
0.3831	 5.9660
0.9204	 5.7561
0.3377	 5.4453
0.7573	 25.0328
0.9040	 5.7293
0.4183	 5.2137
1.0700	 5.3563
1.2707	 5.2166
0.6963	 7.1096
0.3757	 5.1053
0.6402	 12.1469
0.3778	 5.0501
0.5352	 6.4771
0.5567	 5.5908
0.3138	 5.5633
0.6192	 7.2572
0.5132	 6.6451
0.6337	 9.7269
0.8074	 7.2454
0.7092	 5.4080
0.4409	 6.2075
0.8067	 5.7784
0.8374	 5.3452
0.8335	 5.1571
0.9116	 6.3800
0.5786	 5.4135
0.4783	 10.7798
0.3258	 7.1018
0.7104	 5.7212
0.9767	 5.6690
0.7946	 5.6699
0.9228	 5.5153
0.3835	 6.8266
0.6181	 5.0960
1.1467	 7.1318
1.0114	 10.5329
0.7836	 8.7537
1.2880	 7.0813
0.5200	 5.0010
0.3627	 5.1707
1.2005	 5.5392
0.6611	 5.3671
0.4552	 7.6346
0.8553	 7.3699
0.5339	 5.0896
0.3762	 6.1316
0.5436	 7.1749
0.6667	 6.9136
0.9091	 5.8052
0.4082	 6.6640
0.3883	 7.4719
0.5091	 5.1738
0.4614	 6.5288
0.4705	 5.5667
1.1592	 6.8026
0.7192	 5.3904
0.3887	 13.0765
0.3780	 5.3273
0.6729	 6.9387
0.9033	 8.2784
0.7970	 5.5263
1.2710	 5.1497
0.8642	 6.2603
0.7670	 5.8639
0.8453	 6.8997
0.7642	 7.0914
0.6768	 11.8986
0.3784	 9.1690
0.9085	 5.2932
1.1268	 7.7778
1.3110	 5.4274
0.6631	 9.2569
0.5714	 5.4727
0.8081	 5.0350
0.4551	 6.2295
0.4130	 6.8922
0.5923	 7.5310
0.5463	 10.5480
0.7799	 5.0582
0.9463	 5.0109
0.4574	 8.9191
0.5589	 8.9723
0.6136	 6.8455
1.1789	 6.2744
0.5934	 11.9755
0.6049	 9.5678
0.8181	 11.9361
1.3011	 5.0244
0.6641	 5.2656
0.8437	 5.5196
0.8882	 5.6458
0.3839	 6.8851
0.3070	 5.3288
1.0297	 6.2190
0.7765	 5.3060
0.9030	 5.8059
0.6303	 5.1750
0.5021	 5.6097
0.8596	 7.2098
1.3148	 6.9121
1.0844	 6.0217
0.8239	 6.6041
0.4984	 6.6081
0.9929	 5.5565
0.8721	 5.9469
0.5202	 5.2638
0.6189	 5.7042
1.1860	 6.0969
1.0359	 5.6720
0.7809	 8.3327
1.1475	 8.6358
0.6844	 11.6744
0.7020	 10.5479
0.8609	 6.3084
0.5818	 6.9467
0.3105	 5.3712
0.8099	 5.1724
0.9756	 10.4547
0.4314	 15.3240
0.8049	 6.3282
0.4843	 14.1581
0.5786	 5.7295
0.5494	 6.5941
0.8432	 14.6609
1.2640	 7.8557
0.6969	 5.2468
0.8575	 5.6932
1.1201	 6.2974
0.5553	 5.1340
0.4897	 6.4077
0.5832	 10.7776
1.1702	 5.9742
0.6004	 5.1496
